0	1
8836	1
8856	0
13140	0
13156	1
13732	1
13752	0
14236	0
14252	1
14828	1
14844	0
15328	0
15348	1
15924	1
15940	0
16408	0
16432	1
17020	1
17036	0
17508	0
17528	1
18116	1
18132	0
18620	0
18640	1
19208	1
19228	0
19716	0
19732	1
20320	1
20340	0
20812	0
20828	1
21416	1
21432	0
21908	0
21924	1
22512	1
22528	0
24084	0
24100	1
24696	1
24712	0
26280	0
26296	1
26876	1
26892	0
28456	0
28476	1
29068	1
29084	0
30652	0
30668	1
31248	1
31264	0
32836	0
32852	1
33440	1
33456	0
35016	0
35032	1
35620	1
35636	0
37208	0
37224	1
37812	1
37832	0
39388	0
39404	1
40000	1
40016	0
40500	0
40516	1
41092	1
41108	0
42676	0
42692	1
43272	1
43288	0
44872	0
44888	1
45464	1
45484	0
45968	0
45984	1
46560	1
46576	0
48144	0
48160	1
48756	1
48772	0
49248	0
49264	1
49852	1
49868	0
50340	0
50360	1
50948	1
50964	0
51436	0
51452	1
52040	1
52060	0
53616	0
53632	1
54220	1
54236	0
54712	0
54728	1
55316	1
55332	0
55820	0
55840	1
56416	1
56432	0
58000	0
58016	1
58612	1
58628	0
59096	0
59112	1
59708	1
59724	0
61288	0
61308	1
61884	1
61900	0
63468	0
63484	1
64044	1
64060	0
65652	0
65668	1
66256	1
66272	0
104220	0
104236	1
113072	1
113088	0
115192	0
115208	1
115788	1
115804	0
