0	1
8812	1
8828	0
13120	0
13140	1
13708	1
13728	0
14216	0
14232	1
14820	1
14836	0
15328	0
15344	1
15916	1
15932	0
16424	0
16440	1
17012	1
17028	0
17504	0
17520	1
18096	1
18112	0
18596	0
18612	1
19208	1
19224	0
19692	0
19708	1
20304	1
20320	0
20788	0
20804	1
21400	1
21416	0
21884	0
21900	1
22496	1
22512	0
24076	0
24096	1
24656	1
24672	0
26256	0
26272	1
26868	1
26884	0
28440	0
28456	1
29028	1
29044	0
30636	0
30652	1
31240	1
31256	0
32812	0
32828	1
33416	1
33432	0
35008	0
35024	1
35600	1
35616	0
37184	0
37200	1
37796	1
37812	0
39380	0
39396	1
39972	1
39992	0
40476	0
40492	1
41068	1
41084	0
42652	0
42676	1
43264	1
43280	0
44836	0
44852	1
45440	1
45460	0
47032	0
47048	1
47604	1
47620	0
49208	0
49224	1
49812	1
49836	0
50304	0
50320	1
50916	1
50932	0
52500	0
52516	1
53092	1
53108	0
53596	0
53612	1
54188	1
54204	0
55772	0
55788	1
56384	1
56400	0
56868	0
56884	1
57480	1
57496	0
57996	0
58012	1
58572	1
58588	0
59064	0
59080	1
59668	1
59684	0
60160	0
60176	1
60764	1
60780	0
62352	0
62372	1
62960	1
62976	0
63448	0
63464	1
64052	1
64068	0
65628	0
65644	1
66236	1
66256	0
104216	0
104232	1
113048	1
113064	0
115152	0
115168	1
115764	1
115780	0
