0	1
8820	1
8836	0
13108	0
13124	1
13716	1
13732	0
14216	0
14236	1
14812	1
14828	0
15312	0
15328	1
15908	1
15924	0
16408	0
16424	1
17004	1
17020	0
17504	0
17520	1
18096	1
18116	0
18600	0
18616	1
19192	1
19208	0
19692	0
19712	1
20288	1
20304	0
20788	0
20812	1
21400	1
21416	0
21892	0
21908	1
22496	1
22512	0
24068	0
24084	1
24672	1
24688	0
26264	0
26280	1
26852	1
26868	0
28440	0
28456	1
29052	1
29068	0
30636	0
30652	1
31228	1
31244	0
32812	0
32828	1
33424	1
33440	0
35008	0
35024	1
35600	1
35620	0
37192	0
37208	1
37796	1
37812	0
39368	0
39388	1
39976	1
39992	0
40464	0
40480	1
41068	1
41088	0
42660	0
42676	1
43264	1
43280	0
43756	0
43772	1
44348	1
44364	0
44868	0
44884	1
45428	1
45444	0
45976	0
45996	1
46520	1
46540	0
47072	0
47088	1
47616	1
47632	0
49232	0
49252	1
49796	1
49812	0
50396	0
50412	1
50904	1
50920	0
52524	0
52544	1
53084	1
53100	0
53640	0
53656	1
54176	1
54196	0
55800	0
55816	1
56372	1
56388	0
57980	0
57996	1
58584	1
58600	0
60172	0
60188	1
60752	1
60768	0
62352	0
62368	1
62960	1
62980	0
63480	0
63496	1
64056	1
64072	0
65640	0
65656	1
66236	1
66252	0
104196	0
104212	1
113052	1
113068	0
115188	0
115204	1
115776	1
115792	0
