0	1
8856	1
8872	0
13140	0
13156	1
13744	1
13768	0
14236	0
14252	1
14848	1
14864	0
15332	0
15348	1
15944	1
15960	0
16428	0
16444	1
17036	1
17056	0
17520	0
17540	1
18132	1
18148	0
18616	0
18632	1
19228	1
19244	0
19744	0
19764	1
20324	1
20340	0
20808	0
20824	1
21420	1
21436	0
21904	0
21920	1
22512	1
22532	0
24120	0
24136	1
24708	1
24724	0
26296	0
26316	1
26884	1
26904	0
28476	0
28492	1
29080	1
29096	0
30652	0
30672	1
31264	1
31280	0
32848	0
32864	1
33444	1
33460	0
35044	0
35060	1
35636	1
35652	0
37236	0
37252	1
37816	1
37832	0
39420	0
39436	1
40008	1
40024	0
40500	0
40516	1
41104	1
41120	0
42696	0
42712	1
43284	1
43300	0
43772	0
43788	1
44376	1
44396	0
45968	0
45984	1
46560	1
46580	0
47064	0
47080	1
47656	1
47672	0
48176	0
48192	1
48752	1
48768	0
50336	0
50352	1
50948	1
50964	0
51464	0
51480	1
52040	1
52060	0
53624	0
53640	1
54220	1
54236	0
54728	0
54744	1
55332	1
55348	0
56920	0
56940	1
57508	1
57524	0
58000	0
58016	1
58604	1
58620	0
60176	0
60196	1
60784	1
60800	0
62372	0
62388	1
62984	1
63000	0
63484	0
63500	1
64080	1
64096	0
65680	0
65696	1
66256	1
66272	0
104236	0
104252	1
113068	1
113084	0
115192	0
115208	1
115780	1
115796	0
