0	1
8804	1
8820	0
13124	0
13140	1
13700	1
13716	0
14220	0
14236	1
14796	1
14812	0
15312	0
15332	1
15892	1
15908	0
16392	0
16416	1
16988	1
17004	0
17508	0
17528	1
18080	1
18096	0
18604	0
18620	1
19176	1
19192	0
19700	0
19716	1
20272	1
20288	0
20796	0
20812	1
21384	1
21400	0
21892	0
21908	1
22460	1
22480	0
24068	0
24084	1
24664	1
24680	0
26228	0
26248	1
26840	1
26856	0
28440	0
28456	1
29036	1
29052	0
30636	0
30652	1
31212	1
31228	0
32820	0
32836	1
33408	1
33424	0
34980	0
34996	1
35584	1
35600	0
37192	0
37208	1
37780	1
37796	0
39368	0
39388	1
39964	1
39980	0
40464	0
40480	1
41060	1
41076	0
41544	0
41560	1
42156	1
42172	0
42656	0
42672	1
43248	1
43264	0
44848	0
44868	1
45428	1
45444	0
45944	0
45960	1
46520	1
46540	0
47024	0
47040	1
47616	1
47632	0
48136	0
48156	1
48728	1
48744	0
49236	0
49252	1
49824	1
49840	0
51412	0
51432	1
52000	1
52020	0
53608	0
53624	1
54196	1
54212	0
55788	0
55804	1
56380	1
56396	0
56880	0
56896	1
57476	1
57492	0
59044	0
59060	1
59652	1
59668	0
61252	0
61272	1
61848	1
61864	0
63448	0
63464	1
64008	1
64024	0
65632	0
65648	1
66220	1
66236	0
104168	0
104184	1
113020	1
113036	0
115140	0
115156	1
115736	1
115752	0
