0	1
8828	1
8844	0
13136	0
13156	1
13724	1
13740	0
14232	0
14248	1
14836	1
14852	0
15328	0
15344	1
15932	1
15948	0
16424	0
16440	1
17028	1
17044	0
17520	0
17536	1
18124	1
18140	0
18612	0
18632	1
19220	1
19236	0
19708	0
19724	1
20304	1
20320	0
20804	0
20820	1
21400	1
21416	0
21900	0
21916	1
22492	1
22508	0
24076	0
24092	1
24656	1
24672	0
26272	0
26288	1
26864	1
26884	0
28448	0
28468	1
29060	1
29076	0
30652	0
30668	1
31240	1
31256	0
32828	0
32844	1
33432	1
33448	0
35024	0
35040	1
35612	1
35628	0
37200	0
37216	1
37796	1
37812	0
39380	0
39396	1
39988	1
40004	0
40472	0
40492	1
41084	1
41100	0
41584	0
41604	1
42180	1
42196	0
43764	0
43780	1
44376	1
44392	0
45948	0
45964	1
46552	1
46568	0
47044	0
47060	1
47632	1
47648	0
48136	0
48156	1
48744	1
48760	0
49232	0
49248	1
49836	1
49856	0
50328	0
50344	1
50932	1
50948	0
52524	0
52540	1
53116	1
53132	0
54700	0
54716	1
55312	1
55328	0
55796	0
55812	1
56408	1
56424	0
56892	0
56908	1
57504	1
57520	0
59084	0
59104	1
59680	1
59696	0
61268	0
61288	1
61876	1
61892	0
63448	0
63464	1
64052	1
64068	0
65644	0
65660	1
66248	1
66264	0
104212	0
104228	1
113048	1
113064	0
115168	0
115184	1
115760	1
115780	0
