0	1
8752	1
8768	0
13056	0
13072	1
13632	1
13648	0
14152	0
14168	1
14728	1
14744	0
15244	0
15260	1
15856	1
15872	0
16340	0
16356	1
16952	1
16968	0
17436	0
17452	1
18048	1
18064	0
18536	0
18552	1
19140	1
19160	0
19632	0
19648	1
20236	1
20252	0
20728	0
20744	1
21332	1
21348	0
21840	0
21856	1
22428	1
22444	0
24016	0
24036	1
24624	1
24644	0
26212	0
26228	1
26808	1
26824	0
28388	0
28408	1
29000	1
29016	0
30584	0
30600	1
31180	1
31196	0
32764	0
32780	1
33372	1
33388	0
34964	0
34980	1
35568	1
35584	0
37140	0
37156	1
37744	1
37764	0
39336	0
39352	1
39940	1
39956	0
41512	0
41532	1
42124	1
42140	0
42624	0
42644	1
43220	1
43236	0
44804	0
44820	1
45416	1
45432	0
45900	0
45916	1
46508	1
46528	0
48092	0
48112	1
48688	1
48704	0
49188	0
49212	1
49784	1
49800	0
50288	0
50308	1
50896	1
50912	0
51384	0
51400	1
51988	1
52008	0
52480	0
52496	1
53084	1
53100	0
54660	0
54676	1
55264	1
55280	0
55772	0
55788	1
56360	1
56380	0
57948	0
57964	1
58560	1
58576	0
59044	0
59060	1
59656	1
59672	0
61236	0
61256	1
61832	1
61848	0
63416	0
63432	1
64028	1
64044	0
65616	0
65632	1
66220	1
66236	0
104200	0
104216	1
113056	1
113072	0
115176	0
115192	1
115764	1
115784	0
