0	1
8804	1
8824	0
13108	0
13124	1
13712	1
13728	0
14220	0
14236	1
14808	1
14824	0
15300	0
15316	1
15904	1
15924	0
16428	0
16444	1
16988	1
17004	0
17520	0
17540	1
18100	1
18116	0
18616	0
18632	1
19196	1
19212	0
19712	0
19728	1
20304	1
20324	0
20808	0
20824	1
21400	1
21416	0
21900	0
21920	1
22496	1
22512	0
24096	0
24120	1
24692	1
24708	0
26280	0
26296	1
26868	1
26884	0
28460	0
28476	1
29064	1
29080	0
30668	0
30684	1
31240	1
31256	0
32848	0
32864	1
33440	1
33456	0
35040	0
35060	1
35620	1
35636	0
37220	0
37236	1
37812	1
37828	0
39412	0
39432	1
39992	1
40008	0
40516	0
40532	1
41104	1
41120	0
41608	0
41628	1
42196	1
42216	0
43788	0
43804	1
44376	1
44392	0
45984	0
46000	1
46536	1
46552	0
48176	0
48192	1
48752	1
48772	0
49272	0
49288	1
49848	1
49864	0
50368	0
50384	1
50944	1
50960	0
51460	0
51480	1
52040	1
52056	0
53656	0
53672	1
54232	1
54248	0
55832	0
55852	1
56428	1
56444	0
56936	0
56952	1
57524	1
57540	0
58012	0
58032	1
58620	1
58636	0
59124	0
59144	1
59712	1
59732	0
61320	0
61336	1
61908	1
61924	0
63496	0
63516	1
64092	1
64108	0
65692	0
65708	1
66268	1
66288	0
104284	0
104300	1
113112	1
113128	0
115232	0
115256	1
115828	1
115844	0
