0	1
8840	1
8856	0
13140	0
13156	1
13728	1
13744	0
14236	0
14252	1
14840	1
14856	0
15332	0
15348	1
15936	1
15952	0
16424	0
16444	1
17020	1
17036	0
17520	0
17536	1
18116	1
18132	0
18616	0
18632	1
19212	1
19228	0
19712	0
19728	1
20324	1
20340	0
20808	0
20824	1
21416	1
21436	0
21900	0
21920	1
22512	1
22528	0
24096	0
24112	1
24692	1
24708	0
26280	0
26296	1
26884	1
26904	0
28460	0
28476	1
29048	1
29064	0
30652	0
30668	1
31256	1
31276	0
32832	0
32848	1
33444	1
33460	0
35028	0
35044	1
35620	1
35636	0
37204	0
37220	1
37816	1
37832	0
39400	0
39416	1
39992	1
40008	0
40492	0
40512	1
41088	1
41104	0
41580	0
41596	1
42184	1
42200	0
42672	0
42692	1
43280	1
43296	0
44868	0
44884	1
45472	1
45488	0
47048	0
47064	1
47652	1
47668	0
48140	0
48160	1
48752	1
48768	0
49236	0
49252	1
49848	1
49864	0
50348	0
50364	1
50944	1
50960	0
52528	0
52544	1
53120	1
53136	0
54720	0
54736	1
55316	1
55332	0
56900	0
56916	1
57508	1
57528	0
58000	0
58016	1
58604	1
58620	0
59096	0
59112	1
59700	1
59716	0
61272	0
61292	1
61860	1
61880	0
63468	0
63484	1
64072	1
64096	0
65648	0
65664	1
66224	1
66240	0
104236	0
104252	1
113052	1
113068	0
115172	0
115188	1
115780	1
115800	0
