0	1
8856	1
8872	0
13156	0
13172	1
13752	1
13768	0
14268	0
14284	1
14844	1
14864	0
15364	0
15380	1
15940	1
15956	0
16460	0
16476	1
17036	1
17052	0
17552	0
17568	1
18132	1
18148	0
18656	0
18672	1
19224	1
19244	0
19748	0
19768	1
20320	1
20336	0
20844	0
20860	1
21432	1
21448	0
21940	0
21956	1
22528	1
22544	0
24116	0
24136	1
24704	1
24724	0
26312	0
26328	1
26888	1
26908	0
28508	0
28524	1
29084	1
29100	0
30684	0
30700	1
31280	1
31296	0
32880	0
32896	1
33456	1
33472	0
35064	0
35080	1
35652	1
35668	0
37240	0
37256	1
37828	1
37844	0
39436	0
39452	1
40024	1
40040	0
40532	0
40548	1
41120	1
41140	0
42724	0
42740	1
43304	1
43320	0
43820	0
43836	1
44396	1
44412	0
45996	0
46016	1
46592	1
46608	0
48192	0
48208	1
48768	1
48784	0
49288	0
49304	1
49864	1
49880	0
51472	0
51488	1
52060	1
52076	0
52564	0
52584	1
53152	1
53172	0
54760	0
54776	1
55332	1
55348	0
55856	0
55872	1
56444	1
56460	0
58032	0
58048	1
58628	1
58644	0
59128	0
59144	1
59724	1
59740	0
60224	0
60240	1
60816	1
60836	0
62420	0
62436	1
63012	1
63028	0
63512	0
63528	1
64108	1
64124	0
65692	0
65716	1
66284	1
66304	0
104300	0
104316	1
113120	1
113136	0
115256	0
115272	1
115808	1
115828	0
