0	1
8816	1
8832	0
13140	0
13156	1
13696	1
13712	0
14252	0
14268	1
14788	1
14804	0
15312	0
15328	1
15900	1
15916	0
16440	0
16456	1
16996	1
17012	0
17536	0
17552	1
18092	1
18108	0
18648	0
18664	1
19192	1
19208	0
19708	0
19724	1
20288	1
20304	0
20836	0
20852	1
21380	1
21396	0
21932	0
21948	1
22492	1
22508	0
24128	0
24144	1
24672	1
24688	0
26288	0
26304	1
26864	1
26880	0
28472	0
28488	1
29060	1
29076	0
30664	0
30684	1
31236	1
31252	0
32860	0
32876	1
33448	1
33464	0
35036	0
35056	1
35648	1
35664	0
37232	0
37248	1
37808	1
37828	0
39408	0
39428	1
39988	1
40004	0
41604	0
41620	1
42216	1
42232	0
42700	0
42716	1
43312	1
43328	0
44884	0
44900	1
45488	1
45504	0
45996	0
46012	1
46600	1
46616	0
47092	0
47108	1
47696	1
47712	0
48184	0
48204	1
48792	1
48808	0
50380	0
50396	1
50976	1
50992	0
51476	0
51492	1
52068	1
52088	0
52572	0
52588	1
53180	1
53200	0
54764	0
54784	1
55360	1
55376	0
55860	0
55876	1
56456	1
56472	0
58040	0
58056	1
58648	1
58664	0
60240	0
60256	1
60844	1
60860	0
62416	0
62432	1
63020	1
63040	0
63512	0
63528	1
64116	1
64132	0
65708	0
65724	1
66316	1
66336	0
104296	0
104312	1
113144	1
113160	0
115264	0
115280	1
115876	1
115892	0
