0	1
8800	1
8824	0
13124	0
13140	1
13680	1
13696	0
14220	0
14236	1
14772	1
14792	0
15296	0
15312	1
15904	1
15920	0
16408	0
16424	1
16964	1
16980	0
17504	0
17520	1
18064	1
18080	0
18584	0
18600	1
19192	1
19208	0
19696	0
19712	1
20256	1
20272	0
20804	0
20824	1
21348	1
21368	0
21900	0
21916	1
22444	1
22460	0
24060	0
24076	1
24640	1
24656	0
26244	0
26260	1
26832	1
26848	0
28456	0
28472	1
29012	1
29028	0
30632	0
30652	1
31188	1
31204	0
32828	0
32844	1
33388	1
33404	0
35004	0
35024	1
35568	1
35584	0
37200	0
37216	1
37760	1
37776	0
39396	0
39412	1
39940	1
39956	0
41576	0
41596	1
42132	1
42148	0
42640	0
42656	1
43228	1
43244	0
43736	0
43752	1
44324	1
44340	0
45928	0
45944	1
46500	1
46516	0
48140	0
48156	1
48696	1
48712	0
49236	0
49252	1
49780	1
49796	0
50328	0
50348	1
50892	1
50908	0
51424	0
51440	1
51984	1
52000	0
52520	0
52536	1
53080	1
53096	0
54712	0
54732	1
55256	1
55276	0
56948	0
56964	1
57452	1
57468	0
58040	0
58060	1
58544	1
58564	0
59136	0
59152	1
59640	1
59656	0
61280	0
61296	1
61816	1
61836	0
63440	0
63456	1
64012	1
64028	0
65620	0
65636	1
66196	1
66212	0
104208	0
104224	1
113040	1
113056	0
115144	0
115160	1
115756	1
115772	0
